Fix ID,Parent finding,Pattern ID,Page URL,Page,Page ID,Section title,Draft section ID,Tracking ID,Component kind,Config shape,Source snapshot key,Draft index,Hidden from view,Source name,Source label (as shown in picker),Source class,Source ID,View ID,Source env (srcEnv),Has join,Stored fetch mode,readyToLoad,Resolved behaviour,Relies on implicit fallback,In scope,Scope reason,Recommended fetch mode,Recommended fix,Fix needed,Status,Assigned to,Date fixed,Notes
T6-C284,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,2249290,(untitled Card),2250718,7b47cfb4-dbfd-4990-9a62-6003956bc2e2,Card,v1,sourceInfo,61,TRUE,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C849,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,2249290,Actions,2250694,0700164d-e79b-487d-bcfb-30485def30ca,Card,v1,sourceInfo,63,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C292,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Overview,2250773,b50f6b90-a250-43a9-a963-648dc7bac6aa,Card,v1,sourceInfo,1,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C1137,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250701,e501e808-6217-486e-bd86-1ce7f435aa14,Card,v1,sourceInfo,2,,AVAIL - Fusion Events V2,AVAIL - Fusion Events V2 [external],external,870,1648,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source AVAIL - Fusion Events V2 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source AVAIL - Fusion Events V2 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C1139,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Modeled RIsk,2250859,b5e7c5ed-0c3f-48ba-8102-b35508c6fa2f,Card,v1,sourceInfo,4,,NRI Counties - Hazard Normalized,NRI Counties - Hazard Normalized [external],external,1508,1982,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NRI Counties - Hazard Normalized is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source NRI Counties - Hazard Normalized is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C1140,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Historical Risk,2250749,5f88f7a5-19bf-4b85-b039-de50c4f2fb8a,Card,v1,sourceInfo,5,,AVAIL - Fusion Events V2,AVAIL - Fusion Events V2 [external],external,870,1648,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source AVAIL - Fusion Events V2 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source AVAIL - Fusion Events V2 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C293,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250791,edcd023e-c7de-41db-b683-9d4c9297599c,Card,v1,sourceInfo,7,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C850,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,General Vulnerability,2250795,b50f6b90-a250-43a9-a963-648dc7bac6aa,Card,v1,sourceInfo,10,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C851,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250733,ed79611a-6b84-44d7-a646-b86d020b3e05,Card,v1,sourceInfo,11,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C487,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Potential Impacts,2250719,51278763-8812-46ca-a31c-26b96abcde67,Card,v1,sourceInfo,12,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C488,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Spreadsheet),2250762,6d5acff2-3136-4acc-ac54-60e1501b8e5e,Spreadsheet,v1,sourceInfo,13,,R_and_V_Matrix,R_and_V_Matrix [prod],internal,1068982,1160864,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source R_and_V_Matrix is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source R_and_V_Matrix is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C852,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Historic Occurrences,2250646,0700164d-e79b-487d-bcfb-30485def30ca,Card,v1,sourceInfo,14,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C294,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2237314,7cfa4cbb-ad41-49d0-b4a1-34e9a2011d45,Card,v1,sourceInfo,15,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C853,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Total Events and Losses in $: Declared Disasters and Non-Declared Events,2250814,c5c78f29-4ec3-478e-bad2-2388e8a1f53d,Card,v1,sourceInfo,16,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C854,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Graph),2250782,5d798134-5ead-487a-82c7-61552c16f0bd,Graph,v1,sourceInfo,17,,AVAIL - Fusion Events V2,AVAIL - Fusion Events V2 [external],external,870,1648,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source AVAIL - Fusion Events V2 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source AVAIL - Fusion Events V2 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C295,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250751,e0bd653d-ee80-4f64-9d0c-01f158f2d0b4,Card,v1,sourceInfo,18,,AVAIL - Fusion Events V2,AVAIL - Fusion Events V2 [external],external,870,1648,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source AVAIL - Fusion Events V2 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source AVAIL - Fusion Events V2 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C296,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250866,dd7b9f34-9244-4aee-8cf5-a55770b3c383,Card,v1,sourceInfo,20,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C855,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Total Losses in $ by Year,2250809,d091c90d-202e-46e5-becb-1ef6c9fafb7f,Card,v1,sourceInfo,22,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C297,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Graph),2250790,d757d20c-1538-4be1-8fea-0dd5e6417931,Graph,v1,sourceInfo,23,,AVAIL - Fusion Events V2,AVAIL - Fusion Events V2 [external],external,870,1648,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source AVAIL - Fusion Events V2 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source AVAIL - Fusion Events V2 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C856,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Total Losses in $ by Month,2250760,a40dbab4-6a2b-4c92-adab-ffaa966382c6,Card,v1,sourceInfo,25,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C298,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Graph),2250855,ac560771-e09b-486b-adeb-d7d21dcc8894,Graph,v1,sourceInfo,26,,AVAIL - Fusion Events V2,AVAIL - Fusion Events V2 [external],external,870,1648,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source AVAIL - Fusion Events V2 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source AVAIL - Fusion Events V2 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C857,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Presidential Disaster Declarations,2250817,51278763-8812-46ca-a31c-26b96abcde67,Card,v1,sourceInfo,27,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C858,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250837,bf9465b0-d6fb-4efe-a97a-93f0c7f87e9f,Card,v1,sourceInfo,28,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C859,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Spreadsheet),2250820,640f61a5-08a0-40e4-8324-d4d065bd6e03,Spreadsheet,v1,sourceInfo,29,,AVAIL - Fusion Events V2,AVAIL - Fusion Events V2 [external],external,870,1648,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source AVAIL - Fusion Events V2 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source AVAIL - Fusion Events V2 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C860,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Other Hazard Events,2250830,51278763-8812-46ca-a31c-26b96abcde67,Card,v1,sourceInfo,32,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C299,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2237289,f5392893-fc72-4005-b595-c9d92a1c5561,Card,v1,sourceInfo,33,,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C300,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Spreadsheet),2250746,f9007ce9-6ec1-4dc6-9341-61606e78e8bf,Spreadsheet,v1,sourceInfo,34,,AVAIL - Fusion Events V2,AVAIL - Fusion Events V2 [external],external,870,1648,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source AVAIL - Fusion Events V2 is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source AVAIL - Fusion Events V2 is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C301,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250798,cd53270c-448a-415d-9ac7-82da4e3b41b0,Card,v1,sourceInfo,40,TRUE,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C862,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Modeled Risk,2250808,0700164d-e79b-487d-bcfb-30485def30ca,Card,v1,sourceInfo,44,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C863,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250897,b11239ee-eec3-4e89-ad22-7ecb42c7726b,Card,v1,sourceInfo,45,,NRI Counties - Hazard Normalized,NRI Counties - Hazard Normalized [external],external,1508,1982,hazmit_dama,,(not set),TRUE,Smart (fetch on change),TRUE,No,source NRI Counties - Hazard Normalized is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source NRI Counties - Hazard Normalized is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C864,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Built Environment,2250807,61d0ccfa-80c7-4060-ba76-68955e498e29,Card,v1,sourceInfo,47,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C865,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,People and Communities,2250805,3a0a2294-233d-4fe2-b55c-e3b9b3daa12c,Card,v1,sourceInfo,50,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C866,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Natural Environment,2250785,ea09c597-9874-4421-9e43-66d97fb97913,Card,v1,sourceInfo,53,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C867,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Strategies,2250800,0700164d-e79b-487d-bcfb-30485def30ca,Card,v1,sourceInfo,57,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C868,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Measures Inventory,2250825,c8e666a4-8eb8-4e50-9d74-9cd2ec69c505,Spreadsheet,v1,sourceInfo,58,,Mitigation_Measures,Mitigation_Measures [test-meta-forms],internal,1068274,1155800,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source Mitigation_Measures is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source Mitigation_Measures is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C869,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Capabilities,2250839,0700164d-e79b-487d-bcfb-30485def30ca,Card,v1,sourceInfo,59,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C302,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,(untitled Card),2250819,7b47cfb4-dbfd-4990-9a62-6003956bc2e2,Card,v1,sourceInfo,62,TRUE,LHMP_IA,LHMP_IA [prod],internal,1441680,1441681,mitigat-ny-prod+prod,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C870,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,2249262,Actions,2250846,0700164d-e79b-487d-bcfb-30485def30ca,Card,v1,sourceInfo,64,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
T6-C892,T6-001,2249247,https://suffolk_draft.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,2249273,Overview,2251023,b50f6b90-a250-43a9-a963-648dc7bac6aa,Card,v1,sourceInfo,1,,LHMP_IA,LHMP_IA [test-meta-forms],internal,1441680,1441681,mitigat-ny-prod+test-meta-forms,,(not set),TRUE,Smart (fetch on change),TRUE,No,source LHMP_IA is not in the in-scope source list,(deferred),"None for now - deferred from the fetch-mode sweep because source LHMP_IA is not in the in-scope source list. Every component set to Force (always re-fetch) re-queries on every mount, so the sweep is deliberately limited. It keeps behaving as Smart (fetch on change).",Deferred - out of narrowed scope,Deferred,,,
