action_id,precision,tier,geocoder,apply,confidence,score,source_field,matched_text,geometry_lat_long_polygon_etc,address_if_available,lon,lat,dist_from_centroid_km
1102328,3,D_named_road,nys_street,yes,low,100,text,Trolley Road,"41.25189839077054, -73.93755252943878",,-73.93755252943878,41.25189839077054,3.73
1103328,3,D_route,nys_street,yes,medium,100,text,State Route 219,"42.087542399782606, -78.63111798660853",,-78.63111798660853,42.087542399782606,3.73
1103339,3,D_route,nys_street,yes,medium,100,text,US Route 219,"42.087542399782606, -78.63111798660853",,-78.63111798660853,42.087542399782606,3.73
1090902,3,D_named_road,nys_street,yes,low,100,text,Wright Road,"42.220005541565925, -74.24732462487196",,-74.24732462487196,42.220005541565925,3.72
1091225,3,D_named_road,nys_street,yes,low,100,text,Williams Road,"42.80658249049861, -75.82879702872253",,-75.82879702872253,42.80658249049861,3.72
1095445,3,D_named_road,nys_street,yes,low,100,text,Wright Road,"42.220005541565925, -74.24732462487196",,-74.24732462487196,42.220005541565925,3.72
1098287,3,D_named_road,nys_street,yes,low,100,text,Timmerman Road,"43.03067961926207, -74.79837293862957",,-74.79837293862957,43.03067961926207,3.72
1099341,3,D_named_road,nys_street,yes,low,100,text,Williams Road,"42.80658249049861, -75.82879702872253",,-75.82879702872253,42.80658249049861,3.72
1104070,3,D_named_road,nys_street,yes,low,100,text,Shore Dr,"40.73635937857904, -73.15663622495723",,-73.15663622495723,40.73635937857904,3.72
1104085,3,D_named_road,nys_street,yes,low,100,text,Shore Drive,"40.73635937857904, -73.15663622495723",,-73.15663622495723,40.73635937857904,3.72
1088052,3,D_named_road,nys_street,yes,low,100,text,Roaring Branch Road,"43.41521877290879, -73.98052062394916",,-73.98052062394916,43.41521877290879,3.71
1096569,3,D_named_road,nys_street,yes,low,100,text,Patterson Road,"43.19739170965801, -73.58087754586931",,-73.58087754586931,43.19739170965801,3.71
1098669,3,D_route,nys_street,yes,medium,100,text,NYS Route 28,"42.96819659453666, -75.01486299063595",,-75.01486299063595,42.96819659453666,3.71
1098676,3,D_route,nys_street,yes,medium,100,text,NYS Route 28,"42.96819659453666, -75.01486299063595",,-75.01486299063595,42.96819659453666,3.71
1104170,3,D_named_road,nys_street,yes,low,100,text,Memory Lane,"41.36455142552804, -73.69496535024692",,-73.69496535024692,41.36455142552804,3.71
1095178,3,A_coords,parse,yes,high,,description...problem_statement,,"42.218159, -76.204301",,-76.204301,42.218159,3.7
1091064,3,D_named_road,nys_street,yes,low,100,text,East German Street,"43.03080157159915, -74.99100597329011",,-74.99100597329011,43.03080157159915,3.7
1095212,3,D_named_road,nys_street,yes,low,100,text,East German Street,"43.03080157159915, -74.99100597329011",,-74.99100597329011,43.03080157159915,3.7
1099733,3,D_named_road,nys_street,yes,low,100,text,Hurley Ave,"41.936369541661875, -74.04058356607776",,-74.04058356607776,41.936369541661875,3.7
1101087,3,D_named_road,nys_street,yes,low,100,text,Retsof Ave,"42.833386407783955, -77.88166672082878",,-77.88166672082878,42.833386407783955,3.7
1101216,3,D_named_road,nys_street,yes,low,100,text,Stolle Road,"42.8228784234803, -78.57747999430576",,-78.57747999430576,42.8228784234803,3.7
1096227,3,B_address,nys_address,yes,high,100,text,5 Woodrow Drive,"42.8755026866061, -78.02754019078816",5 Woodrow Drive,-78.02754019078816,42.8755026866061,3.69
1103182,3,D_named_road,nys_street,yes,low,100,text,Cloverdale Avenue,"41.05389739529184, -73.76677635020108",,-73.76677635020108,41.05389739529184,3.69
1103190,3,D_named_road,nys_street,yes,low,100,text,Cloverdale Avenue,"41.05389739529184, -73.76677635020108",,-73.76677635020108,41.05389739529184,3.69
2144170,3,B_address,nys_address,yes,high,86.55,text,42 Clark Road,"41.7094737029891, -74.62269425309421",,-74.62269425309421,41.7094737029891,3.69
1097299,3,D_named_road,nys_street,yes,low,100,text,Willow Brook Lane,"43.01305456494585, -75.2660490450498",,-75.2660490450498,43.01305456494585,3.68
1100395,3,D_named_road,nys_street,yes,low,100,text,Frasier Road,"43.29865675326894, -74.16505565485602",,-74.16505565485602,43.29865675326894,3.68
1102155,3,D_named_road,nys_street,yes,low,100,text,Steam Valley Road,"42.04385060996782, -78.38605443328012",,-78.38605443328012,42.04385060996782,3.66
1091395,3,D_named_road,nys_street,yes,low,100,text,Titus Avenue,"43.21137360184826, -77.61577167022185",,-77.61577167022185,43.21137360184826,3.65
1098497,3,D_named_road,nys_street,yes,low,100,text,Roosevelt Road,"41.768296456583506, -73.90505459533001",,-73.90505459533001,41.768296456583506,3.65
1100797,3,D_named_road,nys_street,yes,low,100,text,Titus Avenue,"43.21137360184826, -77.61577167022185",,-77.61577167022185,43.21137360184826,3.65
1102483,3,D_named_road,nys_street,yes,low,97.97,text,Posson Road,"42.606379566565984, -75.5432064190674",,-75.5432064190674,42.606379566565984,3.65
1088686,3,C_intersection,census,yes,medium,100,text,Grant Road and Booth Road,"42.162687536217, -75.897488349878",,-75.897488349878,42.162687536217,3.64
1090248,3,C_intersection,census,yes,medium,100,text,Grant Road and Booth Road,"42.162687536217, -75.897488349878",,-75.897488349878,42.162687536217,3.64
1096059,3,D_route,nys_street,yes,medium,100,text,County Route 10,"43.56509531284808, -73.39056133840428",,-73.39056133840428,43.56509531284808,3.64
1103507,3,D_named_road,nys_street,yes,low,100,text,Livingston Road,"42.309414446620316, -78.40669788580426",,-78.40669788580426,42.309414446620316,3.64
1091041,3,D_route,nys_street,yes,medium,100,text,Route 171,"43.00897256235581, -75.15734204545949",,-75.15734204545949,43.00897256235581,3.63
1096713,3,D_named_road,nys_street,yes,low,100,text,Dickensen Road,"42.96802861587793, -73.44126340752295",,-73.44126340752295,42.96802861587793,3.63
1104616,3,D_route,nys_street,yes,medium,100,text,CR-28,"43.53168863939733, -76.18179227205667",,-76.18179227205667,43.53168863939733,3.63
1093170,3,D_route,nys_street,yes,medium,100,text,Route 315,"42.957848605734895, -75.40457519699856",,-75.40457519699856,42.957848605734895,3.62
1103066,3,D_named_road,nys_street,yes,low,100,text,Traffic Street,"42.42848046753046, -78.76741009961817",,-78.76741009961817,42.42848046753046,3.62
1096615,3,D_named_road,nys_street,yes,low,100,text,Lake Road,"43.63655282030658, -73.44534046367498",,-73.44534046367498,43.63655282030658,3.61
1102878,3,D_named_road,nys_street,yes,low,100,text,Narrows Road,"42.23590108804766, -78.84935389535201",,-78.84935389535201,42.23590108804766,3.61
1103706,3,D_route,nys_street,yes,medium,100,text,Route 41,"42.600689585784494, -76.06554512014512",,-76.06554512014512,42.600689585784494,3.61
1093260,3,A_coords,parse,yes,high,,description...action_description,,"42.027931, -74.187553",,-74.187553,42.027931,3.6
1096497,3,D_route,nys_street,yes,medium,100,text,County Route 36,"43.372198680275254, -73.563610546078",,-73.563610546078,43.372198680275254,3.6
1096526,3,D_named_road,nys_street,yes,low,100,text,Burke Hill Road,"42.591030562377206, -77.31496962731828",,-77.31496962731828,42.591030562377206,3.6
1096594,3,D_named_road,nys_street,yes,low,100,text,Gorham Road,"43.02143852598044, -76.44470934334696",,-76.44470934334696,43.02143852598044,3.6
1103834,3,D_named_road,nys_street,yes,low,100,text,Landing Avenue,"40.88851134881179, -73.2164341800665",,-73.2164341800665,40.88851134881179,3.59
1103844,3,D_named_road,nys_street,yes,low,100,text,Landing Avenue,"40.88851134881179, -73.2164341800665",,-73.2164341800665,40.88851134881179,3.59
1105270,3,D_named_road,nys_street,yes,low,100,text,Mill Road,"42.57590365180163, -73.96558863466403",,-73.96558863466403,42.57590365180163,3.59
1088662,3,D_named_road,nys_street,yes,low,100,text,Court Street,"42.069866887424396, -75.91753151605474",,-75.91753151605474,42.069866887424396,3.57
1090224,3,D_named_road,nys_street,yes,low,100,text,Court Street,"42.069866887424396, -75.91753151605474",,-75.91753151605474,42.069866887424396,3.57
1097699,3,D_route,nys_street,yes,medium,100,text,Route 80,"42.92950958671437, -74.74314090234776",,-74.74314090234776,42.92950958671437,3.57
1100062,3,D_named_road,nys_street,yes,low,100,text,Court Street,"42.069866887424396, -75.91753151605474",,-75.91753151605474,42.069866887424396,3.57
1096494,3,B_address,nys_address,yes,high,100,text,6320 Palmer Road,"42.877157422156884, -76.08348378001281",6320 Palmer Road,-76.08348378001281,42.877157422156884,3.56
1105148,3,D_named_road,nys_street,yes,low,100,text,Pratt Street,"43.96480875676424, -75.92019121708908",,-75.92019121708908,43.96480875676424,3.55
1099746,3,D_named_road,nys_street,yes,low,100,text,Grant Road,"42.16364354024086, -75.89780911884408",,-75.89780911884408,42.16364354024086,3.53
1104935,3,D_named_road,nys_street,yes,low,100,text,Lenny Preston Road,"44.39929476977951, -73.8136921451673",,-73.8136921451673,44.39929476977951,3.53
1096801,3,D_named_road,nys_street,yes,low,100,text,Hinds Road,"43.25659568340329, -73.50523955176187",,-73.50523955176187,43.25659568340329,3.52
1104317,3,D_named_road,nys_street,yes,low,100,text,Peasley Road,"43.922520113680555, -73.53421185366894",,-73.53421185366894,43.922520113680555,3.52
1095187,3,D_named_road,nys_street,yes,low,100,text,Cragswood Road,"41.78929154850389, -74.09601554807",,-74.09601554807,41.78929154850389,3.51
1101095,3,D_named_road,nys_street,yes,low,100,text,Tenth Street,"42.835462521148244, -77.87884879589348",,-77.87884879589348,42.835462521148244,3.5
1094085,3,D_route,nys_street,yes,medium,100,text,Route 9,"41.56398244021414, -73.90512743917841",,-73.90512743917841,41.56398244021414,3.49
1096603,3,D_named_road,nys_street,yes,low,100,text,Heap Road,"42.68677557402987, -75.26373604459538",,-75.26373604459538,42.68677557402987,3.49
1090880,3,D_named_road,nys_street,yes,low,100,text,Church St,"42.25804302404759, -73.89440812827492",,-73.89440812827492,42.25804302404759,3.48
1095934,3,D_named_road,nys_street,yes,low,100,text,Church St,"42.25804302404759, -73.89440812827492",,-73.89440812827492,42.25804302404759,3.48
1088424,3,B_address,nys_address,yes,high,100,text,2550 Outhouse Road,"42.89187625571248, -77.31604882996982",2550 Outhouse Road,-77.31604882996982,42.89187625571248,3.47
1097583,3,D_named_road,nys_street,yes,low,100,text,"Red
Oak Lane","42.64845669853597, -73.69292050040245",,-73.69292050040245,42.64845669853597,3.46
1099964,3,D_named_road,nys_street,yes,low,100,text,Hardscrabble Road,"42.93050961471263, -75.28444507881875",,-75.28444507881875,42.93050961471263,3.45
1102524,3,D_named_road,nys_street,yes,low,100,text,Griggs Gulf Rd,"42.4142325327649, -76.19670117969999",,-76.19670117969999,42.4142325327649,3.45
1104763,3,D_named_road,nys_street,yes,low,100,text,Gould Road,"42.526019636357496, -73.41440739450083",,-73.41440739450083,42.526019636357496,3.45
1104854,3,D_named_road,nys_street,yes,low,100,text,Gould Road,"42.526019636357496, -73.41440739450083",,-73.41440739450083,42.526019636357496,3.45
1089695,3,D_named_road,nys_street,yes,low,100,text,Holdridge Road,"42.38616042809362, -77.97384781355905",,-77.97384781355905,42.38616042809362,3.44
1096707,3,D_named_road,nys_street,yes,low,100,text,Neilson Road,"42.813576607546906, -74.76945384189621",,-74.76945384189621,42.813576607546906,3.44
1100025,3,D_named_road,nys_street,yes,low,100,text,Edmonds Road,"43.49312864652562, -75.27238614055425",,-75.27238614055425,43.49312864652562,3.43
1100027,3,D_named_road,nys_street,yes,low,100,text,Edmonds Road,"43.49312864652562, -75.27238614055425",,-75.27238614055425,43.49312864652562,3.43
1102517,3,D_named_road,nys_street,yes,low,100,text,N. Main St,"42.63694958500006, -76.1785222078347",,-76.1785222078347,42.63694958500006,3.43
2171378,3,D_named_road,nys_street,yes,low,100,text,Pine Grove Road,"41.67372841163292, -74.81411376121893",,-74.81411376121893,41.67372841163292,3.42
1091053,3,D_named_road,nys_street,yes,low,100,text,Pine Bush Rd,"42.9553216153247, -74.98896993512088",,-74.98896993512088,42.9553216153247,3.41
1098652,3,D_named_road,nys_street,yes,low,100,text,Pine Bush Rd,"42.9553216153247, -74.98896993512088",,-74.98896993512088,42.9553216153247,3.41
1101622,3,D_named_road,nys_street,yes,low,100,text,Griffen Avenue,"40.959796337815014, -73.77239549287087",,-73.77239549287087,40.959796337815014,3.41
1104282,3,D_named_road,nys_street,yes,low,100,text,Cook Road,"44.278194975412646, -73.44064654403942",,-73.44064654403942,44.278194975412646,3.41
1090021,3,D_route,nys_street,yes,medium,100,text,County Rt 24,"42.44979650808266, -77.91805966506526",,-77.91805966506526,42.44979650808266,3.4
1095583,3,D_route,nys_street,yes,medium,100,text,County Rt 24,"42.44979650808266, -77.91805966506526",,-77.91805966506526,42.44979650808266,3.4
1097053,3,D_named_road,nys_street,yes,low,100,text,Rappa Road,"42.84717360302388, -74.51381078268076",,-74.51381078268076,42.84717360302388,3.4
1098286,3,D_named_road,nys_street,yes,low,100,text,Creek Road,"43.05914854221322, -77.27788457632965",,-77.27788457632965,43.05914854221322,3.4
1102081,3,D_named_road,nys_street,yes,low,100,text,Newton Street,"42.163358453488264, -78.7241680789425",,-78.7241680789425,42.163358453488264,3.4
1097393,3,A_coords,parse,yes,high,,description...action_description,,"41.966257, -74.294853",,-74.294853,41.966257,3.39
1094954,3,D_named_road,nys_street,yes,low,100,text,Wolf Pond Road,"43.47602648513339, -73.99799748899399",,-73.99799748899399,43.47602648513339,3.39
1096468,3,D_named_road,nys_street,yes,low,100,text,Stuckie Road,"43.519275732873844, -75.41674416351154",,-75.41674416351154,43.519275732873844,3.39
1096571,3,D_route,nys_street,yes,medium,100,text,CR 46,"43.2519965106219, -73.58110943327995",,-73.58110943327995,43.2519965106219,3.39
1104463,3,D_named_road,nys_street,yes,low,100,text,South Road,"42.7467936685599, -73.55061852045155",,-73.55061852045155,42.7467936685599,3.39
1102321,3,D_named_road,nys_street,yes,low,100,text,Westminster Drive,"41.24229240350226, -73.91564951845697",,-73.91564951845697,41.24229240350226,3.38
1105229,3,B_address,nys_address,yes,high,100,text,2350 Western Ave,"42.70676052041355, -73.92026336630686 | Western Turnpike Golf Course, 2350 Western Ave, Guilderland, 12084",2350 Western Ave,-73.92026336630686,42.70676052041355,3.38
2178821,3,D_named_road,nys_street,yes,low,100,text,Leland Hull Rd,"42.31004456331516, -75.13685498806854",,-75.13685498806854,42.31004456331516,3.37
1088073,3,D_named_road,nys_street,yes,low,100,text,Gulf Road,"42.875575645165455, -75.2590080649467",,-75.2590080649467,42.875575645165455,3.36
1089160,3,D_named_road,nys_street,yes,low,100,text,Gifford Ave,"42.108809311813324, -79.27452417542104",,-79.27452417542104,42.108809311813324,3.36
1090476,3,D_named_road,nys_street,yes,low,100,text,Gifford Ave,"42.108809311813324, -79.27452417542104",,-79.27452417542104,42.108809311813324,3.36
1096186,3,D_route,nys_street,yes,medium,100,text,County Route 1,"43.763920832999005, -73.45358460734946",,-73.45358460734946,43.763920832999005,3.36
1099443,3,D_route,nys_street,yes,medium,100,text,Route 303,"41.110808953335024, -73.946167359258",,-73.946167359258,41.110808953335024,3.36
1100373,3,D_named_road,nys_street,yes,low,100,text,Newman Hill Rd,"41.83483147874091, -75.05150591081677",,-75.05150591081677,41.83483147874091,3.36
1096542,3,D_named_road,nys_street,yes,low,100,text,Kubinski Road,"43.80242770033642, -75.67456018485727",,-75.67456018485727,43.80242770033642,3.35
1100474,3,D_named_road,nys_street,yes,low,100,text,West Lake Road,"43.17519278953629, -74.53094854547506",,-74.53094854547506,43.17519278953629,3.35
1102029,3,D_named_road,nys_street,yes,low,97.46,text,Hunterbrook Road,"41.2561119847083, -73.84261417527098",,-73.84261417527098,41.2561119847083,3.35
1097387,3,A_coords,parse,yes,high,,description...action_description,,"41.971171, -74.287014",,-74.287014,41.971171,3.34
1089641,3,D_named_road,nys_street,yes,low,100,text,Shaw Road,"42.27096660432485, -77.75588889434472",,-77.75588889434472,42.27096660432485,3.34
1094316,3,D_named_road,nys_street,yes,low,100,text,Shaw Road,"42.27096660432485, -77.75588889434472",,-77.75588889434472,42.27096660432485,3.34
1095281,3,D_named_road,nys_street,yes,low,100,text,Mill Road,"41.92026755340515, -73.51806938364659",,-73.51806938364659,41.92026755340515,3.34
1095283,3,D_named_road,nys_street,yes,low,100,text,Mill Road,"41.92026755340515, -73.51806938364659",,-73.51806938364659,41.92026755340515,3.34
1095285,3,D_named_road,nys_street,yes,low,100,text,Mill Road,"41.92026755340515, -73.51806938364659",,-73.51806938364659,41.92026755340515,3.34
1095286,3,D_named_road,nys_street,yes,low,100,text,Mill Road,"41.92026755340515, -73.51806938364659",,-73.51806938364659,41.92026755340515,3.34
2178913,3,D_named_road,nys_street,yes,low,100,text,Outlet Road,"43.12498073496464, -74.49937287240569",,-74.49937287240569,43.12498073496464,3.34
1093257,3,A_coords,parse,yes,high,,description...action_description,,"42.082935, -74.182116",,-74.182116,42.082935,3.33
1093270,3,A_coords,parse,yes,high,,description...action_description,,"42.082956, -74.182119",,-74.182119,42.082956,3.33
1102558,3,D_named_road,nys_street,yes,low,100,text,West Lake Road,"42.89319452383501, -76.5519963019988",,-76.5519963019988,42.89319452383501,3.33
1097302,3,D_named_road,nys_street,yes,low,100,text,Campbell Road,"43.00638362162837, -75.24736305345763",,-75.24736305345763,43.00638362162837,3.32
1101870,3,D_named_road,nys_street,yes,low,100,text,Bronx River Parkway,"40.915238275445326, -73.84950144350076",,-73.84950144350076,40.915238275445326,3.32
1104247,3,D_named_road,nys_street,yes,low,100,text,Brewster Hill Road,"41.43278440681037, -73.60505035249219",,-73.60505035249219,41.43278440681037,3.32
1105232,3,D_named_road,nys_street,yes,low,100,text,Shear Road,"43.838819697745635, -76.1533072457089",,-76.1533072457089,43.838819697745635,3.32
1088269,3,D_named_road,nys_street,yes,low,100,text,Blodgett Rd,"42.77726148493235, -77.21336153069295",,-77.21336153069295,42.77726148493235,3.31
1097301,3,D_named_road,nys_street,yes,low,100,text,Greens Crossing Road,"42.95295064849562, -75.28352512933894",,-75.28352512933894,42.95295064849562,3.31
1096826,3,A_coords,parse,yes,high,,description...problem_statement,,"42.345484, -76.203301",,-76.203301,42.345484,3.3
1095101,3,D_named_road,nys_street,yes,low,100,text,Aiken Road,"43.1019494971846, -78.80707806430884 | Aiken Road, Bull Creek",,-78.80707806430884,43.1019494971846,3.3
1091218,3,D_named_road,nys_street,yes,low,100,text,Academy Road,"42.78143255034189, -75.32548798265356",,-75.32548798265356,42.78143255034189,3.29
1093074,3,D_named_road,nys_street,yes,low,100,text,Jeffrey Court,"41.10443341422395, -73.97071755450318",,-73.97071755450318,41.10443341422395,3.29
1094755,3,D_named_road,nys_street,yes,low,100,text,Argonne Avenue,"42.10170614087345, -76.02729677403815",,-76.02729677403815,42.10170614087345,3.29
1100019,3,D_named_road,nys_street,yes,low,100,text,Academy Road,"42.78143255034189, -75.32548798265356",,-75.32548798265356,42.78143255034189,3.29
1104068,3,D_named_road,nys_street,yes,low,100,text,Dean Road,"41.50135949428436, -73.74540243399963",,-73.74540243399963,41.50135949428436,3.29
1091037,3,C_intersection,census,yes,medium,100,text,Center Rd and Welshbush Rd,"43.066629137845, -75.153558013482",,-75.153558013482,43.066629137845,3.28
1104288,3,D_named_road,nys_street,yes,low,100,text,Fisk Road,"44.046166815542236, -73.49106155010311",,-73.49106155010311,44.046166815542236,3.28
2179025,3,D_named_road,nys_street,yes,low,100,text,Lolik Lane,"42.87218457273266, -73.96044758258427",,-73.96044758258427,42.87218457273266,3.28
1093218,3,D_named_road,nys_street,yes,low,100,text,Oriskany Boulevard,"43.14016970014102, -75.30559707704408",,-75.30559707704408,43.14016970014102,3.27
1100135,3,D_named_road,nys_street,yes,low,100,text,Whites Hollow Road,"42.36363547095276, -76.91491546257528",,-76.91491546257528,42.36363547095276,3.27
1091221,3,D_named_road,nys_street,yes,low,100,text,Lincklaen Road,"42.938778580374866, -75.84910519257635",,-75.84910519257635,42.938778580374866,3.26
1099851,3,D_named_road,nys_street,yes,low,100,text,Lincklaen Road,"42.938778580374866, -75.84910519257635",,-75.84910519257635,42.938778580374866,3.26
1102216,3,C_intersection,census,yes,medium,100,text,Mutton Hollow Road and Whig St,"42.243021638642, -78.728099941674",,-78.728099941674,42.243021638642,3.26
1102526,3,D_named_road,nys_street,yes,low,100,text,Bleck Rd,"42.463843570723974, -76.17767018825762",,-76.17767018825762,42.463843570723974,3.26
1100460,3,D_named_road,nys_street,yes,low,100,text,Proper Road,"43.096284693606165, -74.2560528016482",,-74.2560528016482,43.096284693606165,3.25
2144198,3,D_named_road,nys_street,yes,low,100,text,Deer Lake Road,"41.887741529107615, -75.03821083051392",,-75.03821083051392,41.887741529107615,3.24
1090092,3,D_named_road,nys_street,yes,low,100,text,River Street,"42.17082839455748, -77.98809174482524",,-77.98809174482524,42.17082839455748,3.23
1091470,3,D_named_road,nys_street,yes,low,100,text,Park Road,"43.10430354990511, -77.8955698290148",,-77.8955698290148,43.10430354990511,3.23
1100722,3,D_named_road,nys_street,yes,low,100,text,Park Road,"43.10430354990511, -77.8955698290148",,-77.8955698290148,43.10430354990511,3.23
1089526,3,D_route,nys_street,yes,medium,100,text,Route 60,"42.27547836779638, -79.29575319364552",,-79.29575319364552,42.27547836779638,3.22
1090842,3,D_route,nys_street,yes,medium,100,text,Route 60,"42.27547836779638, -79.29575319364552",,-79.29575319364552,42.27547836779638,3.22
1096049,3,B_address,nys_address,yes,high,100,text,29 Katie Lane,"42.58813136233215, -74.75292506708017",29 Katie Lane,-74.75292506708017,42.58813136233215,3.22
1088775,3,D_named_road,nys_street,yes,low,100,text,Harvey Square Road,"42.397586565973924, -75.91558821587675",,-75.91558821587675,42.397586565973924,3.21
1090337,3,D_named_road,nys_street,yes,low,100,text,Harvey Square Road,"42.397586565973924, -75.91558821587675",,-75.91558821587675,42.397586565973924,3.21
1095049,3,D_named_road,nys_street,yes,low,100,text,Harvey Square Road,"42.397586565973924, -75.91558821587675",,-75.91558821587675,42.397586565973924,3.21
2178690,3,D_route,nys_street,yes,medium,100,text,County Route 48,"42.24078244086185, -78.04068680522595",,-78.04068680522595,42.24078244086185,3.21
1099737,3,D_named_road,nys_street,yes,low,100,text,Lucas Avenue,"41.92967954240815, -74.03553167000545",,-74.03553167000545,41.92967954240815,3.2
1100571,3,D_named_road,nys_street,yes,low,100,text,Elk Creek Road,"42.30028656082362, -74.89457790458812",,-74.89457790458812,42.30028656082362,3.19
1102516,3,B_address,nys_address,yes,high,100,text,9 Prospect St,"42.640609961228904, -76.1846764787579",9 Prospect St,-76.1846764787579,42.640609961228904,3.19
2178935,3,D_named_road,nys_street,yes,low,100,text,White Birch Road,"43.21083469393154, -74.14517162210052",,-74.14517162210052,43.21083469393154,3.19
1099331,3,D_named_road,nys_street,yes,low,100,text,Cheese Factory Road,"43.20692761278942, -75.16302403035905",,-75.16302403035905,43.20692761278942,3.18
1091424,3,B_address,nys_address,yes,high,100,text,56 Parma Center Road,"43.26362239339048, -77.757428799861",56 Parma Center Road,-77.757428799861,43.26362239339048,3.17
1100769,3,B_address,nys_address,yes,high,100,text,56 Parma Center Road,"43.26362239339048, -77.757428799861",56 Parma Center Road,-77.757428799861,43.26362239339048,3.17
1095479,3,D_named_road,nys_street,yes,low,100,text,Graves Road,"42.042533429246156, -77.83041269315427",,-77.83041269315427,42.042533429246156,3.16
1104514,3,D_named_road,nys_street,yes,low,100,text,"White Church
Lane","42.735979727183995, -73.56252847755285",,-73.56252847755285,42.735979727183995,3.16
1088690,3,D_route,nys_street,yes,medium,100,text,Route 12,"42.16829551787393, -75.88771507387412",,-75.88771507387412,42.16829551787393,3.15
1090252,3,D_route,nys_street,yes,medium,100,text,Route 12,"42.16829551787393, -75.88771507387412",,-75.88771507387412,42.16829551787393,3.15
1104789,3,D_route,nys_street,yes,medium,100,text,Rt 328,"42.01475238331143, -76.89492123874905",,-76.89492123874905,42.01475238331143,3.15
2178937,3,D_named_road,nys_street,yes,low,100,text,Warner Road,"43.095474612655785, -74.65380886839192",,-74.65380886839192,43.095474612655785,3.15
1091269,3,D_named_road,nys_street,yes,low,100,text,Valley Mills Road,"43.004628581219045, -75.5900020997006",,-75.5900020997006,43.004628581219045,3.14
1097652,3,D_named_road,nys_street,yes,low,100,text,Valley Mills Road,"43.004628581219045, -75.5900020997006",,-75.5900020997006,43.004628581219045,3.14
1103477,3,D_named_road,nys_street,yes,low,100,text,Slaterville Rd,"42.4312945104832, -76.47509731343723",,-76.47509731343723,42.4312945104832,3.14
1102299,3,D_route,nys_street,yes,medium,100,text,Route 219,"42.327910693669885, -78.67191852997163",,-78.67191852997163,42.327910693669885,3.13
1104075,3,B_address,nys_address,yes,high,97.97,text,299 Carleton Ave,"40.74294714940629, -73.19284960248517",299 Carleton Ave,-73.19284960248517,40.74294714940629,3.12
1105015,3,D_named_road,nys_street,yes,low,100,text,Quay Road,"42.70965366725062, -74.10256564344405",,-74.10256564344405,42.70965366725062,3.12
1096047,3,D_named_road,nys_street,yes,low,100,text,S. Hill Road,"42.59157360736135, -74.75045879115713",,-74.75045879115713,42.59157360736135,3.11
1098664,3,D_route,nys_street,yes,medium,100,text,NYS Route 168,"42.9997366413292, -75.00649701202623",,-75.00649701202623,42.9997366413292,3.11
1098671,3,D_route,nys_street,yes,medium,100,text,NYS Route 168,"42.9997366413292, -75.00649701202623",,-75.00649701202623,42.9997366413292,3.11
1098672,3,D_route,nys_street,yes,medium,100,text,NYS Route 168,"42.9997366413292, -75.00649701202623",,-75.00649701202623,42.9997366413292,3.11
1103692,3,D_named_road,nys_street,yes,low,100,text,Cheningo Road,"42.68399866185218, -76.03778616496679",,-76.03778616496679,42.68399866185218,3.11
1105111,3,D_named_road,nys_street,yes,low,100,text,Webster Hill Road,"42.505126651706405, -73.50821241773671",,-73.50821241773671,42.505126651706405,3.11
1096963,3,D_named_road,nys_street,yes,low,100,text,Patrick Road,"42.68261553502498, -74.55769911597834",,-74.55769911597834,42.68261553502498,3.1
1097321,3,D_route,nys_street,yes,medium,100,text,County Rt 122,"42.53429355550171, -77.28562155965139",,-77.28562155965139,42.53429355550171,3.1
1102114,3,D_named_road,nys_street,yes,low,100,text,Haskell Road,"42.06694006285063, -78.38494557337542",,-78.38494557337542,42.06694006285063,3.1
1102550,3,D_named_road,nys_street,yes,low,100,text,Stone Road,"42.53897553592417, -76.04937616577672",,-76.04937616577672,42.53897553592417,3.1
1101821,3,D_named_road,nys_street,yes,low,100,text,Sommerville Valley Road,"42.25741544071043, -78.64267494726008",,-78.64267494726008,42.25741544071043,3.09
1102165,3,D_named_road,nys_street,yes,low,100,text,June Road,"41.360448058043914, -73.59898979019013",,-73.59898979019013,41.360448058043914,3.09
1102168,3,D_named_road,nys_street,yes,low,100,text,June Road,"41.360448058043914, -73.59898979019013",,-73.59898979019013,41.360448058043914,3.09
1093261,3,A_coords,parse,yes,high,,description...action_description,,"42.04045, -74.134178",,-74.134178,42.04045,3.08
1091248,3,D_named_road,nys_street,yes,low,100,text,Bishop Road,"43.00067259176318, -75.62396718256537",,-75.62396718256537,43.00067259176318,3.08
1096884,3,D_named_road,nys_street,yes,low,100,text,Bishop Road,"43.00067259176318, -75.62396718256537",,-75.62396718256537,43.00067259176318,3.08
1095000,3,B_address,nys_address,yes,high,100,text,8500 Lower Lake Road,"43.362305243834406, -78.55804358861374",,-78.55804358861374,43.362305243834406,3.07
1098854,3,D_named_road,nys_street,yes,low,100,text,Wright Park Drive,"42.49773646818132, -79.31806028401982",,-79.31806028401982,42.49773646818132,3.07
1099358,3,A_coords,parse,yes,high,,description...action_description,,"41.940638, -74.520757",,-74.520757,41.940638,3.06
1096274,3,D_named_road,nys_street,yes,low,100,text,West Street,"42.49270356573138, -75.07250295259924",,-75.07250295259924,42.49270356573138,3.05
1103361,3,D_named_road,nys_street,yes,low,100,text,Burrough Road,"42.80602242519325, -78.42429000431055",,-78.42429000431055,42.80602242519325,3.05
